"","X.2","X.1","...1","X","PG.ProteinGroups","PG.Genes","short.name","GO","sub.cell","description","GO.ID","ConditionNorm_P_0_1","ConditionNorm_P_0_2","ConditionNorm_P_0_3","ConditionNorm_P_300_1","ConditionNorm_P_300_2","ConditionNorm_P_300_3","logFC","AveExpr","t","P.Value","adj.P.Val","B","mass","neglog.adj.P.Val.","TotalPeptidesOverallInGene","P0_Undetected","P300_Undetected","medians_.ConditionNorm_P_0_1_ConditionNorm_P_0_2_ConditionNorm_P_0_3","medians_.ConditionNorm_P_300_1_ConditionNorm_P_300_2_ConditionNorm_P_300_3","Ratio","Ratio_log2"
"609",633,861,861,861,"P48651","PTDSS1","PTSS1_HUMAN","endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; transferase activity [GO:0016740]; phosphatidylserine biosynthetic process [GO:0006659]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Note=Highly enriched in the mitochondria-associated membrane (MAM). {ECO:0000250}.","Phosphatidylserine synthase 1 (PSS-1) (PtdSer synthase 1) (EC 2.7.8.29) (Serine-exchange enzyme I)","GO:0005789; GO:0006659; GO:0016020; GO:0016021; GO:0016740",0.00671424032534474,0.0404192359602937,0.0123315966965206,0.105342680530974,0.102034042436661,0.0742838992091974,0.074065183064891,0.0568542825264985,5.36630362973545,0.00467070746698021,0.0463828390522078,-5.40676422558782,55528,1.33364267210657,5,0,0,0.0123315966965206,0.102034042436661,8.27419554399231,3.04861905317547
"610",634,862,862,862,"Q9BRX2","PELO","PELO_HUMAN","cytoplasm [GO:0005737]; nucleus [GO:0005634]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; ribosome binding [GO:0043022]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell proliferation [GO:0008283]; chromosome organization [GO:0051276]; endoderm development [GO:0007492]; mesenchymal to epithelial transition [GO:0060231]; nonfunctional rRNA decay [GO:0070651]; nuclear-transcribed mRNA catabolic process, no-go decay [GO:0070966]; nuclear-transcribed mRNA catabolic process, non-stop decay [GO:0070481]; positive regulation of BMP signaling pathway [GO:0030513]; ribosome disassembly [GO:0032790]; RNA surveillance [GO:0071025]; stem cell population maintenance [GO:0019827]; translation [GO:0006412]","SUBCELLULAR LOCATION: Nucleus {ECO:0000305}. Cytoplasm {ECO:0000250}.","Protein pelota homolog (EC 3.1.-.-)","GO:0004519; GO:0005634; GO:0005737; GO:0006412; GO:0007049; GO:0007492; GO:0008283; GO:0019827; GO:0030513; GO:0032790; GO:0043022; GO:0046872; GO:0051276; GO:0051301; GO:0060231; GO:0070481; GO:0070651; GO:0070966; GO:0071025",0.00282933606115271,0.0223415240032552,0.0056274471066033,0.132292041454866,0.115635745831842,0.0728650312376331,0.0966648371177767,0.0585985209492254,5.36627738325925,0.00467079524100503,0.0463828390522078,-5.40678684678551,43359,1.33364267210657,4,0,0,0.0056274471066033,0.115635745831842,20.5485264705827,4.36096303722238
"611",635,863,863,863,"Q86XE3","MICU3","MICU3_HUMAN","integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; calcium ion binding [GO:0005509]; mitochondrial calcium ion transmembrane transport [GO:0006851]","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}. Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.","Calcium uptake protein 3, mitochondrial (EF-hand domain-containing family member A2)","GO:0005509; GO:0005743; GO:0006851; GO:0016021",1.96167813650132e-05,1.91062320824936e-05,4.33807725348149e-06,0.011454540166254,0.0230224616450243,0.0212353647034458,0.018556435141341,0.00929257126757085,5.36240125182223,0.00468377971030163,0.0464578844961552,-5.41012848810303,60711,1.33294057009678,5,0,0,1.91062320824936e-05,0.0212353647034458,1111.43655178893,10.1182098767227
"612",636,864,864,864,"Q9Y250","LZTS1","LZTS1_HUMAN","cell junction [GO:0030054]; cytoplasm [GO:0005737]; dendritic spine [GO:0043197]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; DNA binding [GO:0003677]; DNA binding transcription factor activity [GO:0003700]; microtubule binding [GO:0008017]; mitotic cell cycle phase transition [GO:0044772]; negative regulation of macroautophagy [GO:0016242]; transcription, DNA-templated [GO:0006351]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cell membrane {ECO:0000250}. Cell projection, dendritic spine {ECO:0000250}. Cell junction, synapse, postsynaptic cell membrane, postsynaptic density {ECO:0000250}. Cell junction, synapse {ECO:0000250}. Note=Associated with the plasma membrane and with microtubules. Detected in dendritic spines, especially in the postsynaptic density (By similarity). {ECO:0000250}.","Leucine zipper putative tumor suppressor 1 (F37/esophageal cancer-related gene-coding leucine-zipper motif) (Fez1)","GO:0003677; GO:0003700; GO:0005737; GO:0006351; GO:0008017; GO:0014069; GO:0016242; GO:0030054; GO:0043197; GO:0044772; GO:0045211",0.00021225532229142,9.4417445187661e-05,7.75913621283836e-05,0.113019331962904,0.0566103347847674,0.106544072175587,0.0919298249312168,0.0460930005088109,5.35982264730384,0.00469244172618592,0.0464754046827367,-5.41235251071504,66613,1.33277681993768,13,0,0,9.4417445187661e-05,0.106544072175587,1128.4362965321,10.1401092612146
"613",637,865,865,865,"O75054","IGSF3","IGSF3_HUMAN","cell surface [GO:0009986]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cell surface receptor signaling pathway [GO:0007166]; lacrimal gland development [GO:0032808]","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.","Immunoglobulin superfamily member 3 (IgSF3) (Glu-Trp-Ile EWI motif-containing protein 3) (EWI-3)","GO:0005886; GO:0007166; GO:0009986; GO:0016021; GO:0032808",1e-07,1e-07,4.26462552343417e-06,0.011025916297179,0.0217652919610701,0.0211964903424602,0.0179944113250619,0.00899869387103878,5.35864478675206,0.00469640479562701,0.0464754046827367,-5.41336866756222,135196,1.33277681993768,17,2,0,1e-07,0.0211964903424602,211964.903424602,17.6934658814567
"614",638,866,866,866,"Q6UXD5","SEZ6L2","SE6L2_HUMAN","endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:16863507}; Single-pass type I membrane protein {ECO:0000269|PubMed:16863507}. Endoplasmic reticulum membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Note=Detected on cell surface of lung-cancer.","Seizure 6-like protein 2","GO:0005789; GO:0005886; GO:0016021",0.00215435113858522,0.0426241112706557,0.00324817613210759,0.365007796151194,0.361313694915669,0.197947921088669,0.292080924538062,0.162049341782814,5.35586202061037,0.00470578379930956,0.0465144449446764,-5.41577005439854,97560,1.33241215709767,7,0,0,0.00324817613210759,0.361313694915669,111.235869060225,6.79747826354726
"615",639,867,867,867,"Q9H3P2","NELFA","NELFA_HUMAN","cytosol [GO:0005829]; NELF complex [GO:0032021]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; multicellular organism development [GO:0007275]; regulation of transcription, DNA-templated [GO:0006355]; transcription by RNA polymerase II [GO:0006366]; transcription elongation from RNA polymerase II promoter [GO:0006368]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11150502}.","Negative elongation factor A (NELF-A) (Wolf-Hirschhorn syndrome candidate 2 protein)","GO:0005654; GO:0005829; GO:0006355; GO:0006366; GO:0006368; GO:0007275; GO:0016604; GO:0032021",1e-07,1e-07,1e-07,0.0603874629543333,0.0323737542809304,0.0385560484104786,0.0437723218819141,0.021886260940957,5.35275877998515,0.00471626952991495,0.0465643220023898,-5.41844908124749,57277,1.33194671618731,7,3,0,1e-07,0.0385560484104786,385560.484104786,18.5565976725104
"616",640,868,868,868,"Q9H7P9","PLEKHG2","PKHG2_HUMAN","cytosol [GO:0005829]; guanyl-nucleotide exchange factor activity [GO:0005085]; Rho guanyl-nucleotide exchange factor activity [GO:0005089]; G-protein coupled receptor signaling pathway [GO:0007186]; positive regulation of apoptotic process [GO:0043065]; regulation of actin filament polymerization [GO:0030833]; regulation of Rho protein signal transduction [GO:0035023]; regulation of small GTPase mediated signal transduction [GO:0051056]",NA,"Pleckstrin homology domain-containing family G member 2 (PH domain-containing family G member 2)","GO:0005085; GO:0005089; GO:0005829; GO:0007186; GO:0030833; GO:0035023; GO:0043065; GO:0051056",0.00507126726504372,1.00600741445623e-06,1e-07,0.10787661176127,0.0538922270057638,0.0915286343217881,0.082741699938788,0.0430616410602134,5.34947483247797,0.00472739650536992,0.0465997903593568,-5.42128536099537,147969,1.33161603708638,8,1,0,1.00600741445623e-06,0.0915286343217881,90982.0673352208,16.4732945961133
"617",641,869,869,869,"Q9Y6M1","IGF2BP2","IF2B2_HUMAN","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; nucleus [GO:0005634]; mRNA 3'-UTR binding [GO:0003730]; mRNA 5'-UTR binding [GO:0048027]; RNA binding [GO:0003723]; translation regulator activity [GO:0045182]; anatomical structure morphogenesis [GO:0009653]; mRNA transport [GO:0051028]; negative regulation of translation [GO:0017148]; regulation of cytokine biosynthetic process [GO:0042035]; regulation of mRNA stability [GO:0043488]","SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs. Localizes at the connecting piece and the tail of the spermatozoa. In response to cellular stress, such as oxidative stress, recruited to stress granules.","Insulin-like growth factor 2 mRNA-binding protein 2 (IGF2 mRNA-binding protein 2) (IMP-2) (Hepatocellular carcinoma autoantigen p62) (IGF-II mRNA-binding protein 2) (VICKZ family member 2)","GO:0003723; GO:0003730; GO:0005634; GO:0005737; GO:0005829; GO:0005856; GO:0009653; GO:0017148; GO:0042035; GO:0043488; GO:0045182; GO:0048027; GO:0051028",0.00584315758303317,0.0028455495277744,0.00204470561297543,0.0297766510260505,0.0338219140431841,0.0187828133396368,0.0238826552283628,0.0155191318554424,5.34848700159063,0.00473074974559358,0.0465997903593568,-5.4221387821074,66121,1.33161603708638,14,0,0,0.0028455495277744,0.0297766510260505,10.4642884389856,3.38740230801479
"618",642,870,870,870,"Q0VG06","FAAP100","FP100_HUMAN","cytosol [GO:0005829]; Fanconi anaemia nuclear complex [GO:0043240]; intermediate filament cytoskeleton [GO:0045111]; nucleoplasm [GO:0005654]; DNA binding [GO:0003677]; interstrand cross-link repair [GO:0036297]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17396147}.","Fanconi anemia core complex-associated protein 100 (Fanconi anemia-associated protein of 100 kDa)","GO:0003677; GO:0005654; GO:0005829; GO:0036297; GO:0043240; GO:0045111",0.0105879020579164,0.0191101280534991,0.00531993735628875,0.0443466165259405,0.0592339114267545,0.0728882842405339,0.0471502815751749,0.0352477966101555,5.34334449295394,0.00474825255765506,0.0466674903017924,-5.42658345132516,93433,1.33098555410499,8,0,0,0.0105879020579164,0.0592339114267545,5.59448992848081,2.48400660105035
"619",643,871,871,871,"P15622","ZNF250","ZN250_HUMAN","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA binding transcription factor activity [GO:0003700]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; RNA polymerase II transcription factor activity, sequence-specific DNA binding [GO:0000981]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]","SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.","Zinc finger protein 250 (Zinc finger protein 647)","GO:0000981; GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0006355; GO:0042802; GO:0046872",0.00041242060050143,0.00055585798204456,0.0004922641446959,0.052185716594978,0.10410731171537,0.0980675136102509,0.0842999997311192,0.0426368474413069,5.34326428270226,0.00474852617439967,0.0466674903017924,-5.42665280200905,63468,1.33098555410499,4,0,0,0.0004922641446959,0.0980675136102509,199.217258999907,7.63819882912336
"620",644,872,872,872,"Q9ULV4","CORO1C","COR1C_HUMAN","actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; flotillin complex [GO:0016600]; focal adhesion [GO:0005925]; lamellipodium [GO:0030027]; lateral plasma membrane [GO:0016328]; actin filament binding [GO:0051015]; Rac GTPase binding [GO:0048365]; actin cytoskeleton organization [GO:0030036]; activation of GTPase activity [GO:0090630]; establishment of protein localization [GO:0045184]; negative regulation of epithelial cell migration [GO:0010633]; negative regulation of focal adhesion assembly [GO:0051895]; negative regulation of protein kinase activity by regulation of protein phosphorylation [GO:0044387]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of substrate adhesion-dependent cell spreading [GO:1900025]; neural crest cell migration [GO:0001755]; phagocytosis [GO:0006909]; positive regulation of lamellipodium morphogenesis [GO:2000394]; regulation of epithelial cell migration [GO:0010632]; regulation of fibroblast migration [GO:0010762]; regulation of focal adhesion assembly [GO:0051893]; regulation of protein phosphorylation [GO:0001932]; regulation of ruffle assembly [GO:1900027]; regulation of substrate adhesion-dependent cell spreading [GO:1900024]; signal transduction [GO:0007165]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12377779}. Cell projection, lamellipodium {ECO:0000269|PubMed:12377779}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:12377779}. Note=All isoforms localize in a diffuse and punctate pattern in the cytosol and are highly enriched in F-actin-rich areas. Isoform 3 colocalizes with the thin filaments of the sarcomere and with the postsynaptic area and the junctional sarcoplasm of motor end plates.","Coronin-1C (Coronin-3) (hCRNN4)","GO:0001755; GO:0001932; GO:0001933; GO:0005737; GO:0005925; GO:0006909; GO:0007165; GO:0010632; GO:0010633; GO:0010762; GO:0015629; GO:0016328; GO:0016600; GO:0030027; GO:0030036; GO:0044387; GO:0045184; GO:0048365; GO:0051015; GO:0051893; GO:0051895; GO:0090630; GO:1900024; GO:1900025; GO:1900027; GO:2000394",1e-07,1e-07,7.24595929725152e-05,0.014250016226474,0.0285631681754767,0.0210101607291655,0.0212502285127145,0.0106493341206814,5.34079711874838,0.00475695154900749,0.046696680343468,-5.42878631460265,53249,1.33071399223384,9,2,0,1e-07,0.0210101607291655,210101.607291655,17.6807276732056
"621",645,873,873,873,"Q8WU76","SCFD2","SCFD2_HUMAN","protein transport [GO:0015031]; vesicle docking involved in exocytosis [GO:0006904]",NA,"Sec1 family domain-containing protein 2 (Syntaxin-binding protein 1-like 1)","GO:0006904; GO:0015031",1e-07,1e-07,1e-07,0.0102851981433394,0.0208164069669871,0.0157768500813473,0.0156260517305579,0.00781312586527897,5.338404038662,0.00476514112235337,0.046723491417348,-5.43085645633024,75127,1.33046471198654,4,3,0,1e-07,0.0157768500813473,157768.500813473,17.2674496680238
"622",646,874,874,874,"Q9UJ14","GGT7","GGT7_HUMAN","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; glutathione hydrolase activity [GO:0036374]; hypoglycin A gamma-glutamyl transpeptidase activity [GO:0102953]; leukotriene C4 gamma-glutamyl transferase activity [GO:0103068]; glutathione biosynthetic process [GO:0006750]; glutathione catabolic process [GO:0006751]; leukotriene D4 biosynthetic process [GO:1901750]; negative regulation of response to oxidative stress [GO:1902883]","SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}.","Glutathione hydrolase 7 (EC 3.4.19.13) (Gamma-glutamyltransferase 7) (GGT 7) (EC 2.3.2.2) (Gamma-glutamyltransferase-like 3) (Gamma-glutamyltransferase-like 5) (Gamma-glutamyltranspeptidase 7) [Cleaved into: Glutathione hydrolase 7 heavy chain; Glutathione hydrolase 7 light chain]","GO:0005886; GO:0006750; GO:0006751; GO:0016021; GO:0036374; GO:0102953; GO:0103068; GO:1901750; GO:1902883",9.64742926414789e-05,9.5568222383088e-05,0.00012581738138017,0.0110769161169993,0.0221794422054995,0.0164307953949121,0.0164564312736687,0.00833416893563593,5.33336519600058,0.00478244054430098,0.046839463454481,-5.43521756005547,70467,1.32938808840951,9,0,0,9.64742926414789e-05,0.0164307953949121,170.312680663778,7.41204204493021
"623",647,875,875,875,"O00264","PGRMC1","PGRC1_HUMAN","cell body [GO:0044297]; endoplasmic reticulum [GO:0005783]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; smooth endoplasmic reticulum membrane [GO:0030868]; specific granule membrane [GO:0035579]; synapse [GO:0045202]; heme binding [GO:0020037]; steroid binding [GO:0005496]; neutrophil degranulation [GO:0043312]","SUBCELLULAR LOCATION: Microsome membrane {ECO:0000250|UniProtKB:Q95250}; Single-pass membrane protein {ECO:0000255}. Smooth endoplasmic reticulum membrane {ECO:0000303|PubMed:28396637}; Single-pass membrane protein {ECO:0000255}.","Membrane-associated progesterone receptor component 1 (mPR) (Dap1) (IZA)","GO:0005496; GO:0005783; GO:0005886; GO:0005887; GO:0016020; GO:0020037; GO:0030868; GO:0035579; GO:0043005; GO:0043025; GO:0043312; GO:0044297; GO:0045202",0.00026157681977765,0.00029672175613476,0.00031764956534235,0.0370358414639075,0.0739625007086989,0.0540207592188403,0.0547143844167306,0.0276491749221169,5.32767832251414,0.00480205566889094,0.0469778246008073,-5.44014317866053,21671,1.32810709794027,5,0,0,0.00029672175613476,0.0540207592188403,182.058639455834,7.50825939418993
"624",648,876,876,876,"O43524","FOXO3","FOXO3_HUMAN","cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrial outer membrane [GO:0005741]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; beta-catenin binding [GO:0008013]; chromatin DNA binding [GO:0031490]; core promoter binding [GO:0001047]; DNA binding [GO:0003677]; DNA binding transcription factor activity [GO:0003700]; mitochondrial sequence-specific DNA binding transcription factor activity [GO:0034246]; protein kinase binding [GO:0019901]; RNA polymerase II transcription factor activity, sequence-specific DNA binding [GO:0000981]; sequence-specific DNA binding [GO:0043565]; transcription cofactor binding [GO:0001221]; transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0001228]; transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0001227]; aging [GO:0007568]; anatomical structure morphogenesis [GO:0009653]; antral ovarian follicle growth [GO:0001547]; brain morphogenesis [GO:0048854]; cellular response to amyloid-beta [GO:1904646]; cellular response to corticosterone stimulus [GO:0071386]; cellular response to glucose stimulus [GO:0071333]; cellular response to hypoxia [GO:0071456]; cellular response to nerve growth factor stimulus [GO:1990090]; cellular response to oxidative stress [GO:0034599]; cytokine-mediated signaling pathway [GO:0019221]; DNA damage response, signal transduction by p53 class mediator [GO:0030330]; extrinsic apoptotic signaling pathway in absence of ligand [GO:0097192]; initiation of primordial ovarian follicle growth [GO:0001544]; mitochondrial transcription [GO:0006390]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of neuron differentiation [GO:0045665]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neuronal stem cell population maintenance [GO:0097150]; oocyte maturation [GO:0001556]; ovulation from ovarian follicle [GO:0001542]; positive regulation of apoptotic process [GO:0043065]; positive regulation of endothelial cell apoptotic process [GO:2000353]; positive regulation of erythrocyte differentiation [GO:0045648]; positive regulation of hydrogen peroxide-mediated programmed cell death [GO:1901300]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of reactive oxygen species biosynthetic process [GO:1903428]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of neural precursor cell proliferation [GO:2000177]; regulation of transcription by RNA polymerase II [GO:0006357]; regulation of translation [GO:0006417]; response to dexamethasone [GO:0071548]; response to nutrient levels [GO:0031667]; response to water-immersion restraint stress [GO:1990785]; tumor necrosis factor-mediated signaling pathway [GO:0033209]","SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:10102273, ECO:0000269|PubMed:15084260, ECO:0000269|PubMed:16751106, ECO:0000269|PubMed:17711846, ECO:0000269|PubMed:21329882, ECO:0000269|PubMed:22313691, ECO:0000269|PubMed:22761832, ECO:0000269|PubMed:23283301}. Nucleus {ECO:0000269|PubMed:10102273, ECO:0000269|PubMed:15084260, ECO:0000269|PubMed:16751106, ECO:0000269|PubMed:17711846, ECO:0000269|PubMed:21329882, ECO:0000269|PubMed:22313691, ECO:0000269|PubMed:22761832, ECO:0000269|PubMed:23283301, ECO:0000269|PubMed:29445193}. Mitochondrion matrix {ECO:0000269|PubMed:23283301, ECO:0000269|PubMed:29445193}. Mitochondrion outer membrane {ECO:0000269|PubMed:29445193}; Peripheral membrane protein {ECO:0000269|PubMed:29445193}; Cytoplasmic side {ECO:0000269|PubMed:29445193}. Note=Retention in the cytoplasm contributes to its inactivation (PubMed:10102273, PubMed:15084260, PubMed:16751106). Translocates to the nucleus upon oxidative stress and in the absence of survival factors (PubMed:10102273, PubMed:16751106). Translocates in a AMPK-dependent manner into the mitochondrion in response to metabolic stress (PubMed:23283301, PubMed:29445193). {ECO:0000269|PubMed:10102273, ECO:0000269|PubMed:15084260, ECO:0000269|PubMed:16751106, ECO:0000269|PubMed:23283301, ECO:0000269|PubMed:29445193}.","Forkhead box protein O3 (AF6q21 protein) (Forkhead in rhabdomyosarcoma-like 1)","GO:0000122; GO:0000981; GO:0001047; GO:0001221; GO:0001227; GO:0001228; GO:0001542; GO:0001544; GO:0001547; GO:0001556; GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0005737; GO:0005741; GO:0005759; GO:0005829; GO:0006357; GO:0006390; GO:0006417; GO:0007568; GO:0008013; GO:0009653; GO:0019221; GO:0019901; GO:0030330; GO:0031490; GO:0031667; GO:0032991; GO:0033209; GO:0034246; GO:0034599; GO:0043065; GO:0043525; GO:0043565; GO:0045648; GO:0045665; GO:0045893; GO:0045944; GO:0048854; GO:0071333; GO:0071386; GO:0071456; GO:0071548; GO:0090090; GO:0097150; GO:0097192; GO:1901300; GO:1903428; GO:1904646; GO:1990090; GO:1990785; GO:2000177; GO:2000353",0.00022791134416198,0.00018883521994354,0.0001285462595797,0.0557043761437339,0.111603573350529,0.105697407104489,0.0908200212583555,0.0455917749037395,5.32236649391961,0.00482046470161877,0.0471040842989231,-5.44474745274542,71277,1.32694143445111,4,0,0,0.00018883521994354,0.105697407104489,559.733545130466,9.12859640158397
